IFUEL,ITECHP2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,44,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0,0,0,0.78704715,0,0,0,0,0,0,0
8,45,0.00295546,0.00295546,0.00295546,0.00295546,0.00295546,0.00295546,0.00384235,0.00384235,0,0,0,0,0,0,0,0,0,0,0
8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,1,1,1,1,1,1,1,1,0.35956174,0.35625428,0.34731668,1,0.35003641,0.33399218,0.32898235,0.35582897,0.34718406,0.34256843,0
9,2,0,0,0,0,0,0,0,0,0.28138947,0.27980292,0.27552903,0,0.2768015,0.26894012,0.26638854,0.27962178,0.2753523,0.27317369,0
9,3,0,0,0,0,0,0,0,0,0.33661342,0.34035385,0.35042971,0,0.34742981,0.36596328,0.37197879,0.34078085,0.35084629,0.35598248,0
9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,0.78704715,0,0.78704715,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
9,9,0,0,0,0,0,0,0,0,0.05,0,0.27934659,0,0.05,0,0.35622048,0.28691208,0,0.27939188,0
9,10,0,0,0,0,0,0,0,0,0.06625588,0.06672503,0.06672503,0,0.06672503,0.06672503,0.06672503,0.06176487,0.06381039,0.06371129,0
9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,1,1,1,1,1,1,1,1,0.35956174,0.35625428,0.34731668,1,0.35003641,0.33399218,0.32898235,0.35582897,0.34718406,0.34256843,0
10,2,0,0,0,0,0,0,0,0,0.28138947,0.27980292,0.27552903,0,0.2768015,0.26894012,0.26638854,0.27962178,0.2753523,0.27317369,0
10,3,0,0,0,0,0,0,0,0,0.33661342,0.34035385,0.35042971,0,0.34742981,0.36596328,0.37197879,0.34078085,0.35084629,0.35598248,0
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,0.78704715,0,0.78704715,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
10,9,0,0,0,0,0,0,0,0,0.05,0,0.27934659,0,0.05,0,0.35622048,0.28691208,0,0.27939188,0
10,10,0,0,0,0,0,0,0,0,0.06625588,0.06672503,0.06672503,0,0.06672503,0.06672503,0.06672503,0.06176487,0.06381039,0.06371129,0
10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,0.87364858,1,0.87364858,0.87364858,0.87364858,1,1,0.30779883,0.30779883,0.30779883,0.60000002,0.30779883,0.30779883,0.30779883,0.30779883,0.30779883,0.30779883,0
11,2,0,0,0,0,0,0,0,0,0.03491686,0.03491686,0.03491686,0,0.03491686,0.03491686,0.03491686,0.03491686,0.03491686,0.03491686,0
11,3,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0.05,0.05,0.05,0.05,0.05,0.05,0
11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,0.78704715,0,0.78704715,0,0,0,0,0,0.69999999,0,0.69999999,0,0.69999999,0,0.69999999,0.69999999,0,0.69999999,0
11,9,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0.05,0,0.05,0.05,0,0.05,0
11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.84834242,0.78704715,0.78704715,0.78704715,0.78704715,0.78704715,0.78704715,0.78704715,0.78704715,0.78704715,0.78704715,0
11,45,0.43165877,0.39034608,0.64565355,0.63978916,0.6297254,0.6297254,0.64565355,0.64565355,0,0,0,0.0421612,0,0,0,0,0,0,0
11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,48,0,0,0,0,0,0,0.18899977,0.20603317,0,0,0,0,0,0,0,0,0,0,0
11,49,0,0.56183726,0,0.56183726,0.56183726,0.56183726,0.56183726,0.56183726,0,0,0,0.05870556,0,0,0,0,0,0,0
11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
