7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
7.46	0	0	0	0	0
